conflict_id,incompatibility,year,intensity_level,cumulative_intensity,type_of_conflict,gwno_a,gwno_loc,region,sugar_price,crude_oil_price,wheat_price,gold_price,inflation rate,location_encode
225,2,1948,2,1,3,94,94,5,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.0003894080996884735
226,1,1948,2,1,2,751,750,3,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.0011682242990654205
227,2,1948,2,1,3,750,750,3,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.08099688473520249
227,2,1949,2,1,3,750,750,3,0.1137380952380952,2.57,3.536837944664032,31.88,8.01016752456401,0.08099688473520249
227,2,1950,2,1,3,750,750,3,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.08099688473520249
227,2,1951,2,1,3,750,750,3,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.08099688473520249
227,2,1969,1,1,3,750,750,3,0.034709387755102,3.295,1.3286384,40.83916666666666,3.34336433815,0.08099688473520249
227,2,1970,1,1,3,750,750,3,0.0378241935483871,3.3508333333333336,1.534094422310757,35.98583333333333,1.56224348305101,0.08099688473520249
227,2,1971,1,1,3,750,750,3,0.0468153225806451,3.56,1.575689682539683,40.96666666666666,5.32484105974427,0.08099688473520249
227,2,1991,1,1,3,750,750,3,0.0903691699604743,21.139166666666664,2.9246549407114624,358.9375,13.7518189408817,0.08099688473520249
227,2,1992,1,1,3,750,750,3,0.0909570866141732,20.596666666666668,3.5497047244094486,343.2291666666667,8.96515236173758,0.08099688473520249
227,2,1993,1,1,3,750,750,3,0.1005043478260869,18.505,3.324160079051384,363.9458333333334,9.8617828547541,0.08099688473520249
227,2,1994,1,1,3,750,750,3,0.1214496031746031,17.44666666666667,3.493869047619048,384.6375,9.98004476893246,0.08099688473520249
227,2,1996,1,1,3,750,750,3,0.1223484251968504,21.68166666666667,4.638548031496063,386.25416666666666,7.57501828948823,0.08099688473520249
227,2,1997,1,1,3,750,750,3,0.1206648221343873,20.39,3.597020553359684,329.3333333333333,6.4762712593954,0.08099688473520249
227,2,1998,1,1,3,750,750,3,0.0966063492063492,14.600833333333334,2.69149007936508,294.19166666666666,8.01016752456401,0.08099688473520249
227,2,1999,1,1,3,750,750,3,0.0650912698412698,19.69,2.3434476190476192,280.59583333333336,3.06839552293496,0.08099688473520249
227,2,2000,1,1,3,750,750,3,0.0852888888888888,29.729166666666668,2.3492460317460315,276.675,3.64497015989629,0.08099688473520249
227,2,2001,1,1,3,750,750,3,0.0910944444444444,25.249166666666667,2.6048813492063494,271.1333333333333,3.21561601727176,0.08099688473520249
227,2,2002,1,1,3,750,750,3,0.0788396825396825,26.585,3.28202380952381,312.8625,3.71568377761413,0.08099688473520249
227,2,2003,1,1,3,750,750,3,0.0748952380952381,30.9,3.454275793650793,367.625,3.8677980853483,0.08099688473520249
227,2,2004,1,1,3,750,750,3,0.086422619047619,41.5775,3.624982142857143,409.8083333333333,5.72541322793228,0.08099688473520249
227,2,2005,1,1,3,750,750,3,0.1137380952380952,57.24666666666667,3.215684523809524,448.9791666666667,5.6219032632798,0.08099688473520249
227,2,2006,1,1,3,750,750,3,0.1546581673306773,66.91833333333334,3.784428286852589,611.5375,8.40093821740371,0.08099688473520249
227,2,2007,1,1,3,750,750,3,0.1159760956175298,74.89083333333333,5.93456746031746,704.6750000000001,6.9444182524999,0.08099688473520249
227,2,2008,1,1,3,750,750,3,0.1383134387351778,98.69416666666666,6.29905138339921,880.2083333333334,9.19396962637209,0.08099688473520249
227,2,2009,1,1,3,750,750,3,0.1876734126984127,63.77583333333333,4.046003968253968,982.6458333333334,7.04036543564477,0.08099688473520249
227,2,2010,1,1,3,750,750,3,0.2702952380952381,79.94666666666667,5.405178571428571,1230.75,10.5260308551661,0.08099688473520249
227,2,2011,1,1,3,750,750,3,0.2880694444444445,96.78916666666667,7.05699007936508,1567.9583333333333,8.73357890618065,0.08099688473520249
227,2,2012,1,1,3,750,750,3,0.2154738095238095,94.02916666666664,7.504587698412698,1679.8333333333333,7.9343874779296,0.08099688473520249
227,2,2013,1,1,3,750,750,3,0.1747674603174603,97.57333333333334,6.995672619047619,1399.5625,6.18650400083453,0.08099688473520249
227,2,2014,1,1,3,750,750,3,0.163501976284585,91.56,5.776297244094488,1256.25,3.33175691706154,0.08099688473520249
227,2,2015,1,1,3,750,750,3,0.1320059523809524,49.185833333333335,5.0975,1151.9458333333334,2.27958810849833,0.08099688473520249
227,2,2016,1,1,3,750,750,3,0.1825869047619047,44.21833333333333,4.427321428571428,1249.975,3.23797495080767,0.08099688473520249
227,2,2017,1,1,3,750,750,3,0.158259126984127,51.85583333333333,4.438858565737052,1269.3375,3.96925793352338,0.08099688473520249
227,2,2018,1,1,3,750,750,3,0.1225353174603174,64.57583333333334,4.975676587301587,1265.6,3.88424027196663,0.08099688473520249
227,2,2019,1,1,3,750,750,3,0.123518359375,57.310833333333335,4.9413849206349205,1405.325,2.40551716106513,0.08099688473520249
227,2,2020,1,1,3,750,750,3,0.128815503875969,38.57833333333333,5.498045454545455,1784.6575,4.81485791893405,0.08099688473520249
227,2,2021,1,1,3,750,750,3,0.1787791505791506,68.23166666666667,7.040186274509804,1792.7316666666666,8.35490771481598,0.08099688473520249
228,1,1948,2,1,2,651,645,2,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.010124610591900311
228,1,1949,1,1,2,651,645,2,0.1137380952380952,2.57,3.536837944664032,31.88,8.01016752456401,0.010124610591900311
229,1,1948,1,0,1,200,820,3,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.008177570093457943
229,1,1949,1,1,1,200,820,3,0.1137380952380952,2.57,3.536837944664032,31.88,8.01016752456401,0.008177570093457943
229,1,1950,2,1,1,200,820,3,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.008177570093457943
229,1,1951,2,1,1,200,820,3,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.008177570093457943
229,1,1952,2,1,1,200,820,3,0.1137380952380952,2.57,3.536837944664032,34.69,8.01016752456401,0.008177570093457943
229,1,1953,2,1,1,200,820,3,0.1137380952380952,2.715833333333333,3.536837944664032,35.0,8.01016752456401,0.008177570093457943
229,1,1954,1,1,1,200,820,3,0.1137380952380952,2.82,3.536837944664032,35.31,8.01016752456401,0.008177570093457943
229,1,1955,1,1,1,200,820,3,0.1137380952380952,2.82,3.536837944664032,35.31,8.01016752456401,0.008177570093457943
229,1,1956,1,1,1,200,820,3,0.1137380952380952,2.82,3.536837944664032,35.31,8.01016752456401,0.008177570093457943
229,1,1957,1,1,1,200,820,3,0.1137380952380952,3.043333333333333,3.536837944664032,35.0,8.01016752456401,0.008177570093457943
230,2,1948,2,1,3,678,678,2,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.012071651090342679
230,2,1962,2,1,4,678,678,2,0.038825,2.97,2.089675697211155,35.31,8.01016752456401,0.012071651090342679
230,2,1963,2,1,4,678,678,2,0.0751822580645161,2.97,2.0022119047619045,35.31,8.01016752456401,0.012071651090342679
230,2,1964,2,1,4,678,678,2,0.0570523999999999,2.9450000000000003,1.6820150197628458,35.31,8.01016752456401,0.012071651090342679
230,2,1965,1,1,4,678,678,2,0.0226620967741935,2.92,1.5208738095238097,35.31,8.01016752456401,0.012071651090342679
230,2,1966,2,1,4,678,678,2,0.0193428,2.936666666666667,1.7428992063492064,35.31,8.01016752456401,0.012071651090342679
230,2,1967,2,1,4,678,678,2,0.0217744939271255,3.026666666666667,1.5997824701195218,35.31,8.01016752456401,0.012071651090342679
230,2,1968,1,1,4,678,678,2,0.0220759036144578,3.07,1.3450681274900398,40.2025,8.01016752456401,0.012071651090342679
230,2,1969,1,1,4,678,678,2,0.034709387755102,3.295,1.3286384,40.83916666666666,8.01016752456401,0.012071651090342679
230,2,1970,1,1,4,678,678,2,0.0378241935483871,3.3508333333333336,1.534094422310757,35.98583333333333,8.01016752456401,0.012071651090342679
230,2,1979,1,1,3,678,678,2,0.1021968253968254,22.40416666666667,4.069851778656126,320.975,8.01016752456401,0.012071651090342679
230,2,1980,1,1,3,678,678,2,0.2900612648221343,37.375,4.305454545454546,607.7624999999999,8.01016752456401,0.012071651090342679
230,2,1981,1,1,3,678,678,2,0.1688422924901186,36.66666666666666,3.976749011857707,449.5833333333333,8.01016752456401,0.012071651090342679
230,2,1982,1,1,3,678,678,2,0.0836739130434782,33.63583333333333,3.313675889328063,376.1125,8.01016752456401,0.012071651090342679
230,2,2009,1,1,4,678,678,2,0.1876734126984127,63.77583333333333,4.046003968253968,982.6458333333334,-8.70527002029664,0.012071651090342679
230,2,2010,1,1,4,678,678,2,0.2702952380952381,79.94666666666667,5.405178571428571,1230.75,23.6174638503601,0.012071651090342679
230,2,2011,2,1,4,678,678,2,0.2880694444444445,96.78916666666667,7.05699007936508,1567.9583333333333,18.1136666806347,0.012071651090342679
230,2,2012,2,1,4,678,678,2,0.2154738095238095,94.02916666666664,7.504587698412698,1679.8333333333333,5.89315891807243,0.012071651090342679
230,2,2013,1,1,4,678,678,2,0.1747674603174603,97.57333333333334,6.995672619047619,1399.5625,9.20895702994578,0.012071651090342679
230,2,2014,2,1,4,678,678,2,0.163501976284585,91.56,5.776297244094488,1256.25,7.16332423023157,0.012071651090342679
230,2,2015,2,1,4,678,678,2,0.1320059523809524,49.185833333333335,5.0975,1151.9458333333334,46.4762512185935,0.012071651090342679
230,2,2016,2,1,4,678,678,2,0.1825869047619047,44.21833333333333,4.427321428571428,1249.975,0.134410821886718,0.012071651090342679
230,2,2017,2,1,4,678,678,2,0.158259126984127,51.85583333333333,4.438858565737052,1269.3375,18.5535662173892,0.012071651090342679
230,2,2018,2,1,4,678,678,2,0.1225353174603174,64.57583333333334,4.975676587301587,1265.6,14.8536647600461,0.012071651090342679
230,2,2019,2,1,4,678,678,2,0.123518359375,57.310833333333335,4.9413849206349205,1405.325,8.01016752456401,0.012071651090342679
230,2,2020,2,1,4,678,678,2,0.128815503875969,38.57833333333333,5.498045454545455,1784.6575,8.01016752456401,0.012071651090342679
230,2,2021,2,1,4,678,678,2,0.1787791505791506,68.23166666666667,7.040186274509804,1792.7316666666666,8.01016752456401,0.012071651090342679
231,1,1949,1,0,3,775,775,3,0.1137380952380952,2.57,3.536837944664032,31.88,8.01016752456401,0.11137071651090343
231,1,1950,1,1,3,775,775,3,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.11137071651090343
231,1,1961,2,1,3,775,775,3,0.1137380952380952,2.97,2.0091357142857142,35.31,1.44943715299779,0.11137071651090343
231,1,1962,2,1,3,775,775,3,0.038825,2.97,2.089675697211155,35.31,0.600847631912103,0.11137071651090343
231,1,1963,2,1,3,775,775,3,0.0751822580645161,2.97,2.0022119047619045,35.31,0.94378195626912,0.11137071651090343
231,1,1964,2,1,3,775,775,3,0.0570523999999999,2.9450000000000003,1.6820150197628458,35.31,-3.71634039359118,0.11137071651090343
231,1,1965,2,1,3,775,775,3,0.0226620967741935,2.92,1.5208738095238097,35.31,1.69110336051614,0.11137071651090343
231,1,1966,2,1,3,775,775,3,0.0193428,2.936666666666667,1.7428992063492064,35.31,3.55521125702197,0.11137071651090343
231,1,1967,2,1,3,775,775,3,0.0217744939271255,3.026666666666667,1.5997824701195218,35.31,15.9915903825242,0.11137071651090343
231,1,1968,2,1,3,775,775,3,0.0220759036144578,3.07,1.3450681274900398,40.2025,1.6928435905764,0.11137071651090343
231,1,1969,2,1,3,775,775,3,0.034709387755102,3.295,1.3286384,40.83916666666666,2.76225286235076,0.11137071651090343
231,1,1970,2,1,3,775,775,3,0.0378241935483871,3.3508333333333336,1.534094422310757,35.98583333333333,-1.428609509083,0.11137071651090343
231,1,1971,2,1,3,775,775,3,0.0468153225806451,3.56,1.575689682539683,40.96666666666666,-2.30943262197769,0.11137071651090343
231,1,1972,1,1,3,775,775,3,0.0755453441295546,3.56,1.80393187250996,59.09666666666666,0.755485934092889,0.11137071651090343
231,1,1973,1,1,3,775,775,3,0.0949036437246963,3.8725,3.4882828,99.95416666666668,10.0048319721004,0.11137071651090343
231,1,1974,1,1,3,775,775,3,0.2907850202429149,10.3725,4.713519920318725,161.67916666666667,56.5208951892523,0.11137071651090343
231,1,1975,1,1,3,775,775,3,0.203661943319838,11.160000000000002,3.619099604743083,160.4125,16.4966678380074,0.11137071651090343
231,1,1976,1,1,3,775,775,3,0.1187221774193548,12.645,3.1855434782608696,123.79166666666669,10.1287156467419,0.11137071651090343
231,1,1977,1,1,3,775,775,3,0.0863610441767068,14.295833333333334,2.4359533596837943,148.95000000000002,1.92179934511346,0.11137071651090343
231,1,1978,1,1,3,775,775,3,0.0807158536585365,14.85,3.2037599206349205,196.79583333333332,0.797356399467006,0.11137071651090343
231,1,1979,1,1,3,775,775,3,0.1021968253968254,22.40416666666667,4.069851778656126,320.975,5.61664989286534,0.11137071651090343
231,1,1980,1,1,3,775,775,3,0.2900612648221343,37.375,4.305454545454546,607.7624999999999,1.23518373165039,0.11137071651090343
231,1,1981,1,1,3,775,775,3,0.1688422924901186,36.66666666666666,3.976749011857707,449.5833333333333,4.42518376320311,0.11137071651090343
231,1,1982,1,1,3,775,775,3,0.0836739130434782,33.63583333333333,3.313675889328063,376.1125,3.37446842916435,0.11137071651090343
231,1,1983,1,1,3,775,775,3,0.0850549407114624,30.40333333333333,3.512183794466403,419.3958333333333,1.95733881574436,0.11137071651090343
231,1,1984,2,1,3,775,775,3,0.0517276679841897,29.24083333333333,3.536837944664032,358.12083333333334,2.51788884616499,0.11137071651090343
231,1,1985,1,1,3,775,775,3,0.0402944444444444,27.87333333333333,3.2849703557312253,320.8333333333333,1.56725083440215,0.11137071651090343
231,1,1986,1,1,3,775,775,3,0.0605509881422924,14.4125,2.9700592885375494,368.225,6.55450968975859,0.11137071651090343
231,1,1987,1,1,3,775,775,3,0.067091699604743,19.030833333333334,2.853903162055336,451.0916666666667,21.2384215170958,0.11137071651090343
231,1,1988,1,1,3,775,775,3,0.1016750988142292,15.9875,3.556715415019763,432.2125,25.1956211729866,0.11137071651090343
231,1,1989,1,1,3,775,775,3,0.1280837301587301,19.581666666666667,4.128740079365079,380.1166666666666,57.6844780877102,0.11137071651090343
231,1,1990,1,1,3,775,775,3,0.1253857707509881,24.835,3.2404940711462453,383.9041666666667,18.5395953745517,0.11137071651090343
231,1,1991,1,1,3,775,775,3,0.0903691699604743,21.139166666666664,2.9246549407114624,358.9375,23.7488447345831,0.11137071651090343
231,1,1992,1,1,3,775,775,3,0.0909570866141732,20.596666666666668,3.5497047244094486,343.2291666666667,21.7454653950544,0.11137071651090343
231,1,2011,1,1,3,775,775,3,0.2880694444444445,96.78916666666667,7.05699007936508,1567.9583333333333,10.2545766682247,0.11137071651090343
231,1,2012,1,1,3,775,775,3,0.2154738095238095,94.02916666666664,7.504587698412698,1679.8333333333333,3.13009695263828,0.11137071651090343
231,1,2013,1,1,3,775,775,3,0.1747674603174603,97.57333333333334,6.995672619047619,1399.5625,4.37807084310651,0.11137071651090343
231,1,2014,1,1,3,775,775,3,0.163501976284585,91.56,5.776297244094488,1256.25,3.91022519271547,0.11137071651090343
231,1,2015,1,1,3,775,775,3,0.1320059523809524,49.185833333333335,5.0975,1151.9458333333334,4.13669673912931,0.11137071651090343
231,1,2016,1,1,3,775,775,3,0.1825869047619047,44.21833333333333,4.427321428571428,1249.975,3.61567809530786,0.11137071651090343
231,1,2017,1,1,3,775,775,3,0.158259126984127,51.85583333333333,4.438858565737052,1269.3375,5.8734089465466,0.11137071651090343
231,1,2018,1,1,3,775,775,3,0.1225353174603174,64.57583333333334,4.975676587301587,1265.6,5.34109463991011,0.11137071651090343
231,1,2019,1,1,3,775,775,3,0.123518359375,57.310833333333335,4.9413849206349205,1405.325,5.42293300468495,0.11137071651090343
231,1,2021,1,1,3,775,775,3,0.1787791505791506,68.23166666666667,7.040186274509804,1792.7316666666666,19.517209372101,0.11137071651090343
232,3,1949,2,1,2,710,710,3,0.1137380952380952,2.57,3.536837944664032,31.88,8.01016752456401,0.010903426791277258
232,3,1950,1,1,2,710,710,3,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.010903426791277258
232,3,1954,2,1,2,710,710,3,0.1137380952380952,2.82,3.536837944664032,35.31,8.01016752456401,0.010903426791277258
232,3,1958,2,1,2,710,710,3,0.1137380952380952,3.058333333333333,3.536837944664032,35.31,8.01016752456401,0.010903426791277258
233,2,1949,1,0,3,90,90,5,0.1137380952380952,2.57,3.536837944664032,31.88,8.01016752456401,0.0132398753894081
233,2,1954,1,0,3,90,90,5,0.1137380952380952,2.82,3.536837944664032,35.31,8.01016752456401,0.0132398753894081
233,2,1963,1,0,3,90,90,5,0.0751822580645161,2.97,2.0022119047619045,35.31,0.805342857443534,0.0132398753894081
233,2,1965,1,0,3,90,90,5,0.0226620967741935,2.92,1.5208738095238097,35.31,-1.79704928425576,0.0132398753894081
233,2,1966,1,0,3,90,90,5,0.0193428,2.936666666666667,1.7428992063492064,35.31,-1.00285926003465,0.0132398753894081
233,2,1967,1,0,3,90,90,5,0.0217744939271255,3.026666666666667,1.5997824701195218,35.31,0.387597216976147,0.0132398753894081
233,2,1968,1,1,3,90,90,5,0.0220759036144578,3.07,1.3450681274900398,40.2025,1.87142845891258,0.0132398753894081
233,2,1969,1,1,3,90,90,5,0.034709387755102,3.295,1.3286384,40.83916666666666,1.69624052708328,0.0132398753894081
233,2,1970,1,1,3,90,90,5,0.0378241935483871,3.3508333333333336,1.534094422310757,35.98583333333333,5.00118148327712,0.0132398753894081
233,2,1971,1,1,3,90,90,5,0.0468153225806451,3.56,1.575689682539683,40.96666666666666,-1.26918868733271,0.0132398753894081
233,2,1972,1,1,3,90,90,5,0.0755453441295546,3.56,1.80393187250996,59.09666666666666,-1.36345940966004,0.0132398753894081
233,2,1973,1,1,3,90,90,5,0.0949036437246963,3.8725,3.4882828,99.95416666666668,14.5007748307022,0.0132398753894081
233,2,1974,1,1,3,90,90,5,0.2907850202429149,10.3725,4.713519920318725,161.67916666666667,15.6792720426292,0.0132398753894081
233,2,1975,1,1,3,90,90,5,0.203661943319838,11.160000000000002,3.619099604743083,160.4125,13.1160911508266,0.0132398753894081
233,2,1976,1,1,3,90,90,5,0.1187221774193548,12.645,3.1855434782608696,123.79166666666669,11.4953046485916,0.0132398753894081
233,2,1977,1,1,3,90,90,5,0.0863610441767068,14.295833333333334,2.4359533596837943,148.95000000000002,16.4528645451053,0.0132398753894081
233,2,1978,1,1,3,90,90,5,0.0807158536585365,14.85,3.2037599206349205,196.79583333333332,5.49595949916622,0.0132398753894081
233,2,1979,1,1,3,90,90,5,0.1021968253968254,22.40416666666667,4.069851778656126,320.975,8.58718983031972,0.0132398753894081
233,2,1980,1,1,3,90,90,5,0.2900612648221343,37.375,4.305454545454546,607.7624999999999,10.0048853297543,0.0132398753894081
233,2,1981,1,1,3,90,90,5,0.1688422924901186,36.66666666666666,3.976749011857707,449.5833333333333,8.54810804647244,0.0132398753894081
233,2,1982,1,1,3,90,90,5,0.0836739130434782,33.63583333333333,3.313675889328063,376.1125,4.97795460699444,0.0132398753894081
233,2,1983,1,1,3,90,90,5,0.0850549407114624,30.40333333333333,3.512183794466403,419.3958333333333,6.56097549698811,0.0132398753894081
233,2,1984,1,1,3,90,90,5,0.0517276679841897,29.24083333333333,3.536837944664032,358.12083333333334,4.12370037811434,0.0132398753894081
233,2,1985,1,1,3,90,90,5,0.0402944444444444,27.87333333333333,3.2849703557312253,320.8333333333333,18.7797351038113,0.0132398753894081
233,2,1986,1,1,3,90,90,5,0.0605509881422924,14.4125,2.9700592885375494,368.225,41.4625927752496,0.0132398753894081
233,2,1987,1,1,3,90,90,5,0.067091699604743,19.030833333333334,2.853903162055336,451.0916666666667,7.99853485175031,0.0132398753894081
233,2,1988,1,1,3,90,90,5,0.1016750988142292,15.9875,3.556715415019763,432.2125,11.6552979490679,0.0132398753894081
233,2,1989,1,1,3,90,90,5,0.1280837301587301,19.581666666666667,4.128740079365079,380.1166666666666,10.9088968745446,0.0132398753894081
233,2,1990,1,1,3,90,90,5,0.1253857707509881,24.835,3.2404940711462453,383.9041666666667,40.5312590935109,0.0132398753894081
233,2,1991,1,1,3,90,90,5,0.0903691699604743,21.139166666666664,2.9246549407114624,358.9375,32.9750520555911,0.0132398753894081
233,2,1992,1,1,3,90,90,5,0.0909570866141732,20.596666666666668,3.5497047244094486,343.2291666666667,8.86138482809405,0.0132398753894081
233,2,1993,1,1,3,90,90,5,0.1005043478260869,18.505,3.324160079051384,363.9458333333334,14.5043516282533,0.0132398753894081
233,2,1994,1,1,3,90,90,5,0.1214496031746031,17.44666666666667,3.493869047619048,384.6375,11.7222782032805,0.0132398753894081
233,2,1995,1,1,3,90,90,5,0.1344265873015873,18.444166666666664,4.160992063492063,383.7625,8.66781823897942,0.0132398753894081
234,1,1949,1,0,3,666,666,2,0.1137380952380952,2.57,3.536837944664032,31.88,8.01016752456401,0.03115264797507788
234,1,1950,1,0,3,666,666,2,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.03115264797507788
234,1,1951,1,0,3,666,666,2,0.1137380952380952,2.57,3.536837944664032,35.0,8.01016752456401,0.03115264797507788
234,1,1952,1,0,3,666,666,2,0.1137380952380952,2.57,3.536837944664032,34.69,8.01016752456401,0.03115264797507788
234,1,1953,1,0,3,666,666,2,0.1137380952380952,2.715833333333333,3.536837944664032,35.0,8.01016752456401,0.03115264797507788
234,1,1954,1,0,3,666,666,2,0.1137380952380952,2.82,3.536837944664032,35.31,8.01016752456401,0.03115264797507788
234,1,1955,1,1,3,666,666,2,0.1137380952380952,2.82,3.536837944664032,35.31,8.01016752456401,0.03115264797507788
234,1,1956,1,1,3,666,666,2,0.1137380952380952,2.82,3.536837944664032,35.31,8.01016752456401,0.03115264797507788
234,1,1957,1,1,3,666,666,2,0.1137380952380952,3.043333333333333,3.536837944664032,35.0,8.01016752456401,0.03115264797507788
234,1,1958,1,1,3,666,666,2,0.1137380952380952,3.058333333333333,3.536837944664032,35.31,8.01016752456401,0.03115264797507788
234,1,1959,1,1,3,666,666,2,0.1137380952380952,2.975,1.98119375,35.31,8.01016752456401,0.03115264797507788
234,1,1960,1,1,3,666,666,2,0.1137380952380952,2.97,1.9553579365079363,35.31,8.01016752456401,0.03115264797507788
234,1,1961,1,1,3,666,666,2,0.1137380952380952,2.97,2.0091357142857142,35.31,8.60934375923006,0.03115264797507788
234,1,1962,1,1,3,666,666,2,0.038825,2.97,2.089675697211155,35.31,8.9100430885274,0.03115264797507788
234,1,1963,1,1,3,666,666,2,0.0751822580645161,2.97,2.0022119047619045,35.31,7.69150877930606,0.03115264797507788
234,1,1964,1,1,3,666,666,2,0.0570523999999999,2.9450000000000003,1.6820150197628458,35.31,5.44308224852017,0.03115264797507788
234,1,1965,1,1,3,666,666,2,0.0226620967741935,2.92,1.5208738095238097,35.31,-1.30786440112556,0.03115264797507788
234,1,1966,1,1,3,666,666,2,0.0193428,2.936666666666667,1.7428992063492064,35.31,8.73082288465228,0.03115264797507788
234,1,1967,1,1,3,666,666,2,0.0217744939271255,3.026666666666667,1.5997824701195218,35.31,-1.68818351341645,0.03115264797507788
234,1,1968,1,1,3,666,666,2,0.0220759036144578,3.07,1.3450681274900398,40.2025,-1.39929452148722,0.03115264797507788
234,1,1969,1,1,3,666,666,2,0.034709387755102,3.295,1.3286384,40.83916666666666,1.59626266238027,0.03115264797507788
234,1,1970,1,1,3,666,666,2,0.0378241935483871,3.3508333333333336,1.534094422310757,35.98583333333333,9.59824380631673,0.03115264797507788
234,1,1971,1,1,3,666,666,2,0.0468153225806451,3.56,1.575689682539683,40.96666666666666,14.4267419566194,0.03115264797507788
234,1,1972,1,1,3,666,666,2,0.0755453441295546,3.56,1.80393187250996,59.09666666666666,16.605660807199,0.03115264797507788
234,1,1973,1,1,3,666,666,2,0.0949036437246963,3.8725,3.4882828,99.95416666666668,22.2298186576413,0.03115264797507788
234,1,1974,1,1,3,666,666,2,0.2907850202429149,10.3725,4.713519920318725,161.67916666666667,35.5011399749167,0.03115264797507788
234,1,1975,1,1,3,666,666,2,0.203661943319838,11.160000000000002,3.619099604743083,160.4125,36.5671523079726,0.03115264797507788
234,1,1976,1,1,3,666,666,2,0.1187221774193548,12.645,3.1855434782608696,123.79166666666669,31.378056520755,0.03115264797507788
234,1,1977,1,1,3,666,666,2,0.0863610441767068,14.295833333333334,2.4359533596837943,148.95000000000002,41.5583410356708,0.03115264797507788
234,1,1978,1,1,3,666,666,2,0.0807158536585365,14.85,3.2037599206349205,196.79583333333332,56.1501730008611,0.03115264797507788
234,1,1979,1,1,3,666,666,2,0.1021968253968254,22.40416666666667,4.069851778656126,320.975,76.8582637088138,0.03115264797507788
234,1,1980,1,1,3,666,666,2,0.2900612648221343,37.375,4.305454545454546,607.7624999999999,125.368114668838,0.03115264797507788
234,1,1981,1,1,3,666,666,2,0.1688422924901186,36.66666666666666,3.976749011857707,449.5833333333333,124.621227133623,0.03115264797507788
234,1,1982,2,1,4,666,666,2,0.0836739130434782,33.63583333333333,3.313675889328063,376.1125,127.244158235138,0.03115264797507788
234,1,1983,1,1,3,666,666,2,0.0850549407114624,30.40333333333333,3.512183794466403,419.3958333333333,149.920922698798,0.03115264797507788
234,1,1984,1,1,3,666,666,2,0.0517276679841897,29.24083333333333,3.536837944664032,358.12083333333334,384.770454792271,0.03115264797507788
234,1,1985,1,1,3,666,666,2,0.0402944444444444,27.87333333333333,3.2849703557312253,320.8333333333333,264.536681418693,0.03115264797507788
234,1,1986,1,1,3,666,666,2,0.0605509881422924,14.4125,2.9700592885375494,368.225,50.1599363385168,0.03115264797507788
234,1,1987,1,1,3,666,666,2,0.067091699604743,19.030833333333334,2.853903162055336,451.0916666666667,20.178870772156,0.03115264797507788
234,1,1988,1,1,3,666,666,2,0.1016750988142292,15.9875,3.556715415019763,432.2125,19.1652275221328,0.03115264797507788
234,1,1989,1,1,3,666,666,2,0.1280837301587301,19.581666666666667,4.128740079365079,380.1166666666666,18.7028665740419,0.03115264797507788
234,1,1990,1,1,3,666,666,2,0.1253857707509881,24.835,3.2404940711462453,383.9041666666667,15.9320656608626,0.03115264797507788
234,1,1991,1,1,3,666,666,2,0.0903691699604743,21.139166666666664,2.9246549407114624,358.9375,20.1297700386122,0.03115264797507788
234,1,1992,1,1,3,666,666,2,0.0909570866141732,20.596666666666668,3.5497047244094486,343.2291666666667,12.0581277016984,0.03115264797507788
234,1,1993,1,1,3,666,666,2,0.1005043478260869,18.505,3.324160079051384,363.9458333333334,11.0902475473099,0.03115264797507788
234,1,1994,1,1,3,666,666,2,0.1214496031746031,17.44666666666667,3.493869047619048,384.6375,12.5379292898344,0.03115264797507788
234,1,1995,1,1,3,666,666,2,0.1344265873015873,18.444166666666664,4.160992063492063,383.7625,9.06923937940678,0.03115264797507788
234,1,1996,1,1,3,666,666,2,0.1223484251968504,21.68166666666667,4.638548031496063,386.25416666666666,9.27394415076053,0.03115264797507788
234,1,2000,1,1,3,666,666,2,0.0852888888888888,29.729166666666668,2.3492460317460315,276.675,1.98521809925423,0.03115264797507788
234,1,2001,1,1,3,666,666,2,0.0910944444444444,25.249166666666667,2.6048813492063494,271.1333333333333,1.72526239276336,0.03115264797507788
234,1,2002,1,1,3,666,666,2,0.0788396825396825,26.585,3.28202380952381,312.8625,4.72343623653508,0.03115264797507788
234,1,2003,1,1,3,666,666,2,0.0748952380952381,30.9,3.454275793650793,367.625,-0.656483113348742,0.03115264797507788
234,1,2004,1,1,3,666,666,2,0.086422619047619,41.5775,3.624982142857143,409.8083333333333,0.228404472123373,0.03115264797507788
